Link,Title,Valid
https://www.facebook.com/DailyProthomAlo/posts/3023843794315353?__xts__%5B0%5D=68.ARAPDnefjrP54pf5IJLIOAKXorsXGkunp92knnE6Axv14n-cwnpTa0-TF0RukdlsxcTIPDrbZtKb_lfOG88dtBA5ta4qiMQ5GHas_Uh5JDdyWCWsiBFUDvPNhPhTp5XGsSSsMXR7Qfsp94P8Y3Oec_Zu-kyClhitKSNLnyKd-Z6cv9DLXkTxUkzDWPj-lrhqphFLTGd13Lqyz3XKWp9eqQDkjqJTKLqvGNX0BEk0MNwaAdzhLrnHrDqnPNWfogrHthfzIhVqktGWfti4L31WUlIPj22WVDRDKe25th5iizLaFr3gdNg9m_AHWhwWdCRPGmgapy6YA7frfZ1yqDMwxvWXCg&__tn__=-R,"
?? ???? ?????????? ?? ??",agree
https://www.facebook.com/DailyProthomAlo/posts/3023841744315558?__xts__%5B0%5D=68.ARD0kXmlcC9FJ9GKwporvMu4m512IfWJjXY5Yw7CtIiuGvQln64dbCJWeUgP2u2FibuhHBJx5uWvjx1Hf2Vy-f1Ki9LLcLcad6XOLsdhSwHFWE1Ksd7Hfm8mfKIU4hLNT2uzdBYBSkOkWlWLtXpSOx122d6g1Aa5J1J84oHMMoUwRRmuIm6Ac1Uhw7fyt90hWXKZ9YysuoMBHj-w90jsbLiV62NqFJTqHkhgjS5SpKAFFXz4bp1d75nQIMrht90tzSVarhMYdKIw6el8_HXMy5l5zdTP1LpiZyww_vv272sfCsRdRrDnwfK527icIxJPz93Ez3IaoNTpXsJpVZ-nWXDgnA&__tn__=-R,"
‘??? ????? ???????? ???? ??’: ?? ?? ?????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023790790987320?__xts__%5B0%5D=68.ARCrISWSABB8x__AksC4vNFYBZHHhBA-pTE9wq_Z0QoUyYcG3QNhDeW_QAUqwKDOzFGvXlVii8UKwM3LE5Uz5FhrwuObyDM7pXqzGjTcDb5mWvn2pGg3elv5ocmtV5yAzcqXT9CG_A1gqViHl7L7SCGbi0FozSH7sn6KRzCmCZj6hrDjruADUGw9EQT5MTeJ3Spt6ncingShIkitZPaVMhWH5Y4zUJJr4dqqyxNxi5Lc1hVOJOfy-uNf6bNz2rSMR4NtKreKuy7ilKmfp-Jm98NZCXgbk4-1lqXW_zsu_feHe2Mf4aN1QjCPmoQlrZ2PhAMjnbj_snVjYXB7pi88vVgT7Q&__tn__=-R,"
????? ??? ??????? ?????? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023716717661394?__xts__%5B0%5D=68.ARD-8wxKM8sHj_UbXjPucO7JCpAb33QBdos94Yrf6TJckl2fWRfdWJcVsKRhGdPQ-oD3GLTl0h9V-0fq3JhnHn3SFox53kDh92G-xCVZah31owe-c03RiBDJB_IxWDEpt6Ot9kJeOtgDcrWE7j-U7HYfcu1EelfHEZDvR6I4l0YaAOzAK069-ZVVrohfV_AMofCfha2VgQYX-SVC7Tz9HAb-pCgbaIdVj5JzSsI-lGPSMwbIIpCVdyqrcbmBRcZaw5g-wDlJ6WX4RKRkNa-EQ0D_TzQXtrfebbCyEQInvKSvwM5YspRCtziE09L65fzPgUX6-9yoy2CDq4J4hGzjDiLTNA&__tn__=-R,"
?????? ?????? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023709560995443?__xts__%5B0%5D=68.ARA7DNPjV4xHWeyZUbmtPzIWi6Ps689U5UwW13SpqG2V0vNWZh9xTi7gnTM2obeu5CrYGbLg9MBJ5L2pniedHpHpTXhj1ZkIwAfvQjsjvzpqU0WseNkOBlZzg1-0dNN_LId3JEcF5QDMMBFhvj4X_LNT3vYfW1cgjtu0C70FFIN1dOJdKYb-BDlJAHzbwGXZybHbXa2-MOU7YpoTY49Sit9j_DuPQ3ME0OjyisLTCJ-7aKQcWBVA5cjpTmXtYDE241CPda0kWe2a7X-wO5ojRTFDvxHheQ0-W_AwqXSTfX_l9M1J6S6r87aTXgXQBbC9DHMAIFXgdslAnXsV_zwz1mVzMA&__tn__=-R,"
???? ?? ?????? ?????? ???????",Discusses
https://www.facebook.com/DailyProthomAlo/posts/3023693434330389?__xts__%5B0%5D=68.ARBm0xR7QvqjsN52jfbDdRG2e1Qy_FecY5pzDCTnYCHpofpUW16vlPGTzLPRgzwLHJKsOAzzq7ro5Ll5pfhd6VScyJDaTSrEQu1v7zuB5t6stHTB5KG5E9ZUPZjb53jY2163PS3s3Pmeeq3W2chDz1pvUvnap2qcgw2ZNnNWu1O6Dy6O7BHOOoUnE33Xp2gE_xAky_7-UceyUxZEa7Nhaj_n6IFg2zejLWp7X0UXk7kA1sFP8N9bFVap-X5rtB30UGRyw3WLBWl5NtaDJh3SIy9udPuX72rc7ic7m-xFfQxoFL6fgnl28fJfxXN_W8AYuHWZrkVQF6bO4m-2-csnNEPiRQ&__tn__=-R,"
?????????? ?? ??? ??? ????? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023669330999466?__xts__%5B0%5D=68.ARASMO0TflW0h7rBeaEecsN3JNHOh2OB6esG6VKdu1OEzpi7iTvcRXgdEhGCEXLpNGjEPKLA454gAb-QjwioMpDEswxtS2-7P2vpga5Ez-FLUboUr1STULLXeARXP4F35mvzZ6UgmWpTd1l9uxbPnoutgfvwzUrboxmETCjyLuZiZV1c-x_Ykp5ti3Ph20NzKRxvkuaDv8ErgXO0hmxFG5gIn3mKFmP9NvK6xLNgDeNYQWWEfjdqhLiRyDylio57Epmmwwif5rAVOvCuqoWiV_okEPfmAbnI_-pK984SYy0V3bo7Dxzn7i3e5ZY1g1qyF1wj-bl1omgTzWLMGSthHQyCMQ&__tn__=-R,"
?? ???? ????? ????????? ?????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023656921000707?__xts__%5B0%5D=68.ARAZM3zmcqUH63AyxJCDtfXgAPaQ04Yu_dZCyN0i1ueiNSbCWP37hYqbhIOdm5QlfS9RAnIYCZuCWM2SNXRnZ2iH1wokMiSbXqACc4RPrRsS3OiHno3GtJAr0RlM8Ea9No030syO9dmjmvO1zFhbF8p4smUzZc2EXevp2MPg6zAl8NpWjR__7V-3xKkTHbIAFyDq0I0m2x-8jsp2W72Q62cOYyWSWtiCCociA_jfdmkTIv7yrS-NmPfy4g6SdHOgZlwACjn_UP3fM2tsUlFOBmGe4UpFR2D-llthenbOYhHtK03TNUk8YFYMeC36BmoIa7cU3JCNR9j-fNrW7Sv13hLp2Q&__tn__=-R,"
??????-????????? ????? ???????? ?????????? ???? ?????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023648471001552?__xts__%5B0%5D=68.ARAzEB6nHCTrcOBVmVcsmOmbyDyytWi_D0mL6EeiQ2G0GPnFrTjq6xjqmWQ8mLncnhZ8qAzZ0wXUyko5x0CEd3dW0MEe4CMM4oD0cNUzAFCKJWbFoEbFauwheD3jYlPFuzNjhjRYniz3pGESUQu74qt8p2unfwvcF17Byep-qtRqGaaPz-5D8mMJ-h7fqmtNpCCm1fUuq1auB-b-rT8i_OTsn9nst1dr05z02Wq_WQz-P_fMNvvOOHLAy3WurFIMTb1KODlwIaygkw5jntNjxNAW9RiauZKaHD0Bz1cK_GiB7nDU-AdvBSnT-X2nsink2k3DagaZz0miDLL7N4wK2F-hXA&__tn__=-R,"
?????????? ??????? ????? ???? ???",agree
https://www.facebook.com/DailyProthomAlo/posts/3023642744335458?__xts__%5B0%5D=68.ARDevcUFDtt6RGNLGW-nxuz7k6TBP2UC8xvsDzshexz3Z_31I3-9qjEiJIY-mxIXyyBq8tijAt9x5aKEUkdktvGrvjH6DXtqeJ1ucd9vBfG1PxNX1XXZb1rfOX4TbOPcw_cR7qr_XjBfpDAbHpdTTlAJKTIJ8GI--v28Mwe2rmMBAh1avzBJ8OqRdPNzZteEWHDVO291NxRyjKi7vyIobD3T-IRG30EP8KN-_wsdEH2dN9pMb8xp8PNY246nvUkq0Sr9_Q2MSe9vDCE2lvX8DVEfZGIj6Z_YW1mw4lfKrvT-j5Etk45n9nCAFz8Kl9a0SdKfd4ascDtAbLCuvoicFYAGcA&__tn__=-R,"
??????? ???????? ?? ????, ?????, ???? ? ????? ???",agree
https://www.facebook.com/DailyProthomAlo/posts/3023635234336209?__xts__%5B0%5D=68.ARBemCjGErHh6THRccjguf6vCSgNb7XBsOp9Z_Uq3x8RH8_WTlWTfPRggDnr74jmb542_g1oBz-lz6chK5OLWvh2yURxA8cdeGy5XKBfPG-Qu-kAhl_LGp9pNpmcwilyB-yZ5HNM2Ff2b6I0m0wF0eLJBIDQYKQU8FWyv8_5sOSYQZK-A6yQO-Y0oQBmuHKWBzp6gjdeWvqqpREcIVQyu_ot6O0jsw5fl1ET1oI-P6y68u9kExcU-FtxI_MX6kQssP_TeI1sGjEuskiaCacNRFm9XKUJid3SqW5ZHBSzS6e0HEwBWPI7QYTpyFQNtVc7mTyQ7JaFnIGlGOlKaz-rCOKieg&__tn__=-R,"
???? ???, ??? ??? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023597014340031?__xts__%5B0%5D=68.ARDcMejJe3225B3HJ9k_E0DPmLwGfpOH7WhmrrSP-ZuLEkoJowEXhyvOcQBg18JsnCB6Omj1FCEPki2wVWLxXeztAUxMXrI2Ik0ePNxJRmaiyASy3GDqaWOSfF2Wct3yWfzwxg_BXN6_w7LIh-EmY-JvVKegxjVlBKTISM_baZTHaIWeg3lW2ZYgu3_g4zA19r_ixmvCRBk-Jv8DA5uwIIH28FN0_d5VUc-Eo75aaF13iljjWkY-BzVSOBsNRJ9396u9sYfM4qVqQaDZU489d4SmgZKGCoA5CeYSk7yyYoVCJCHqSseKZ1XtmqlzXNAXsfMQXAEztLBelkXKh7UVieJzDQ&__tn__=-R,"
????? ????? ???????? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023572154342517?__xts__%5B0%5D=68.ARDrJI3GGLOS73MXqYUrGTkGm3np51xAADtUfLHAZ-lephn8JcpdC7NG7xFqKzDx5hFX_PGpxs-jJjJLEod9LioE5I6t9ixgYtZ9vMEhrM9lbD-XQRT9ciO0lzms_AM6LCVGNhnjG1DZ4kG3fPFt0R49vkYA9Q81_kqbhUYL9vbS_-9IinnXLNp65647CtZihsxxGdXbSLCEeLIkFCUFJ_Mb4lC-g372uBbapNmQoLMbuXKf_e7WqOmdZHDhF9fS2SPdL7sG78hAN4uDzqcotsja2kvZ5HxPm-50XcWf9QlgWA2nldMPjpDjiCYRk8AJbLrHKmjKFYUkkdkAhoj93QUBBQ&__tn__=-R,????? ?????????? ?????? ????? ??? ?? ???,agree
https://www.facebook.com/DailyProthomAlo/posts/3023520047681061?__xts__%5B0%5D=68.ARBsFY25v3qFxLshrbhJnf2xw3I26lv6g8rV6kUDFrj03Tzhv106P84BDMDV7BPzdErZnH6XMHTT6k2t6oo66JZn6huEwZncWe2RVPRd6i0pL10gLzoE4kj6dtnDZMejMn5SBVHYU4F8RXgbEBDU4x6Yqg1zmXk151EdEUtVKkeycI_JHVn7y4vM_Hv1JUeX-LI77EjEVe2QxmIzC3ssBzH9z8tvNUT6IIN__xnlcPEt3fHmzs0jZhuaMtu_v7UGgE9oJOOlSANpdRchAYv-TKFZlahGOKhtNDQTAvsUT9L7OqZYLMCMIgH_MyCR7wqzXjJRd3nl4WTvwlEP3mOcSR6zdA&__tn__=-R,‘??????? ????? ??? ?????’,agree
https://www.facebook.com/DailyProthomAlo/posts/3023486414351091?__xts__%5B0%5D=68.ARC8L2zCRKcIbCNtTmDiFknLcG2xWeXf2BbHJq8VjC-IY90d4SeOrMARFDTCNxtRFX6F-b4EQb4l1i8LZKxXyQlXbAFPNTvcFJcOQsWrp8uPLrNJqhYeAh7faMwRSdrk6Z9yYUmk8t2qrO_AxknMdMFC7FShwFyuSJVTgEnyjk_kJZTK_QYovaQ19AYBxEXStLenNL-VmCG4YB4UnQWLyYE_DCwNi6FKPqGY9IPejud-qH3CHOHbAWFxxe6FcwYw19KFuBKB8ujl_WLZuHk4Ww2NLdax0fNWApgUZEKRWsO97x6NDg_hVEX4aa50T7rG9LUpohfIR9wO68fwbUT5CbbXIA&__tn__=-R,"
????? ??? ??? ???? ?????? ?????? ‘???’",agree
https://www.facebook.com/DailyProthomAlo/posts/3023444361021963?__xts__%5B0%5D=68.ARCxJ4sdsPGiBZ8_Vbi2CY6rhHfkDNp_S7doTatJoQNArfp8P851gh30ZRAPEiECkCjSKGmKChioRtn5MuEd5sYBLGKToXbY0AlwGE-MOIqrDYU6Dm2uYdk-1jzIWhq1yGbBp2-2MahKLWywO_82wFVy4CnTU0xgRqxLRuhU6jpp3HN7PMktclPK987YQO1MLK2NbM9X7AgMvqFp6NGnyqqC_GBBY0xqViRWrvT8sg8ugCoJI5gaUJvDeDmOs0hXPNeQnfOeAyTTtFvqSCEmLt4ceY-lIekErfXkycoHVyoqOQu4qqkxG1xmHUx843xDWZQk_IDat-NsTygduYIrVGOnFQ&__tn__=-R,"
????? ??????? ????? ???? ?????? ???",agree
https://www.facebook.com/DailyProthomAlo/posts/3023442414355491?__xts__%5B0%5D=68.ARAi0rU4sLIyNNUJCyAk8IQouy1OtNIyf-bTQP5NHYCRb4q270i7SxO8-80lj3ndjQ-ZXQvVujFNfC32hSESVmpGtr5koa_GTCMFTJXke2Gtjp4zLpWAryrnSBH3eSoWQfRtEN26xBz0sVdUXGA7YZJqUsJmuXfNa98C4Qm_Gb3mmYl1J1kNaAKQB7FrbsRGLECryapRuD0uLmLJGZezBrJM9-EZpiQcPn2CNlDrxj9oGiJxq2FWVqS1BPDw6yUAKWsCh077kQNgpGJqA0jc9EEuhAtDX8HloWi_u05sfaaJD-AUc4krlTFBKb-NHA4_O5dSzMCm33X-Uq3SPkfT4SU9GQ&__tn__=-R,"
???? ?????? ????",Unrelated
https://www.facebook.com/DailyProthomAlo/posts/3023385057694560?__xts__%5B0%5D=68.ARB8P3L_EUUUFHGas1SZ8NnQfkOn6PkyaIVXSuOXzcylHQLSrTH__pivLwhOZgVOEuAngkhZP1nVkujlXc6S17WMy6YZ1jWEvu43P5PPbWxWU8GEYSHKzkDT9mL61n4WOZ1Jvi2aS3shUcUR8ZY2aWa4T2giQzIULxssYX6nQh1h8gBQFt7qGAs0HuCR9QORR1-MK0WGZg0cw3NdO-AsStIo8jCFy_XWGkP4isAWSjJW2y5PZhloCZgHGzhW5C16TFjDdShB2Kjhf9sgYxqt-6FMxMR-D75gr_Z0_bI4FmTqoBcH6Zwrw6cy7UNHj55SmCfWR0Bu_vzu7HkOXTT7Vg_urg&__tn__=-R,???? ????? ???????? ???????,Discusses
https://www.facebook.com/DailyProthomAlo/posts/3023372571029142?__xts__%5B0%5D=68.ARDnXZ0R8ytV9jkN3PJSUMUmKNX4Y2y9n4KIy2jHFp7dBBmM_ZvOagbukyuFrfFj18BFDUgrtW05ooG-KjSm7C7wUUz29Q7ck9EvX7xx64Rqp0o0U1mDcwgUmOnnmUt0boGp16NdBkBIIwnlImQb1GSDdV2oUYOWG2JVzNE6knniof-duSkT3jfKU_tweq6cZNOuQeEcKavHsChdgyZZC2raovE4w75jFKSK1D08bPi93_Mz1LS5wW7k9nhtTuDDnEmke0eWI3Zo9H2zB8Id9mt6PHeRNDNc6Z6yi4l9U2QGy2uvdwx-o8BdB3WdQB8jcMlT5SIp-_jnwLqFIxGWUSYdvQ&__tn__=-R,"
‘??????? ????’ ?????? ??????",Discusses
https://www.facebook.com/DailyProthomAlo/posts/3023395737693492?__xts__%5B0%5D=68.ARDTGeN1QS--jW23pj8PrUpThLFAGocX2--6A-yi0kRd1HYVJMwJxtnxXHcrt-x361sXiqNDcMctoXpcu-IgksnyszCW5H6Z0HAXicECrQyPIjUdY56r55uJRdatPkbJjfq_VM-Damr-MCW0u4XL1fesmUWnL6xV_COm7YQZRDOnWRDqtj5nRYuQxnxB6xAQ-Cy9XQTm91T51khs96p6p7CIB-r8c_ZTl7rSANKS4jL-_dc_DXLtjQSIJl_HVqPd_Aogw9Q8V5kyQiZwCZsrdC3PgDsBEVN71Bz98rF9NsoVjMpFSio6DXBzTHuM2j4T_9osNBt2wIWwQuRWJ0FoYhynfQ&__tn__=-R,"
??????? ?????? ???? ??? ?????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023363477696718?__xts__%5B0%5D=68.ARDqxzEcG7n7K_zE7It1TewofyI3EQdclWsBd3SmVO6-q34vLLE4NQgGzrZCIHVoBFEywR-sX2xL9fiz1xSMApgvz6RSzQheMI1nuDV-rISAoLWcv1KAgZCozW1qGOGVFNKUPHuApMne_MAqZD-9SRpLiHzNSLFgZ6Dh4dYAc63jR4K5p7TwE6h3SZ7MjauMSrUTnflw69Fl3BccOSRhzBeSycR20Oo8EDwK9BTE3ksMeziOQ7eNW8jD0AqSkpHfKzOociQcJjlL2RGJCc_Pn4KDYn0ztyf12WWKoQlbXyu2QkSeWqTVeNmY4JvZZGIyqXAG-NlmNWJmyHXi0l7wUwROwg&__tn__=-R,"
??????? ???????????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023354914364241?__xts__%5B0%5D=68.ARCVq7TaNcVcy7sU0GDdzFxx138VxrJ1asThm03j3h5qGYa6-fypi1sLb_66TxIPsvF5fuoYqeMiGz28RuXdTGEw0rFojbYaa5z7RAtegAUwRZsryMZgspyYt-TPT9zhmjCrPqRn532nTFxwOheHxucTXO3_bKZMC9JrOHVL_RxpndvddLkm0q3t6BaMi9cNntZM6yGBe-aSVHAgWVY4XrtcsqsFEh72n1xxonEoMskD08LHV7U00wnfSDfyhwgXlp5G7i0sJVOJieej-DYbOgKwjYmlR-m1BDLiYNOTf4j2dzf9_uHO7FCXtit2wCnAWONu7cB8DrQLBvQhzMP_eQgAdA&__tn__=-R,"
‘??????’ ???????? ???????? ???? ?????? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023319331034466?__xts__%5B0%5D=68.ARBkuFsZ8xKZBfx5SoafT_C0hjj12zbNRQebDhnyJHl4wzjM9gFfpbOCdeGnCciLyKzZ6FQnEhkYlbEZP4wz-fRFHarOuJulTLpsV1a9a-E6vla0hJ03LOEcFDodifLUKPQjWkJ5KJcEsnDH0xyjQhZu7udaXsW6RfFo_-W0BqWtEC_SExKnotqOQh-mshB_gOBjWSDgEealsHwXQUhqGHoEkcROylLZzX4jl5u39C_Ca3nTyiaiIiNfvaBrQxlx03sDuhKU2SJwpinmHY6dwt97D3nokbdvS3QfXNgS0ahWclGn2vug1XKBX4zIvJzFgRk_9NmFujZ1UDuNL-23EPJ8-Q&__tn__=-R,???? ???? ????????? ????????? ???? ??????,agree
https://www.facebook.com/DailyProthomAlo/posts/3023305214369211?__xts__%5B0%5D=68.ARD4Y-BHxK1MxF1xKADqivDbbmo4WQm--SUeiCAhd0pKMlsVTdx7SHM1RGhZ2raBwNa7zPpnzJoC8lx47sLjlcA6TpgLYu_MVv-Y8uTkwo6VZnSv0cg1U5guH6Hiolq74fw0qf8h4jv6t4uO8ujVD40DwfZDBsY96vDyQLNseR3uL76gcmFK9GeuXsx5nCpZbilstSLOtKlAn4ObzBvHfs02mXCFyTDLpG0--25522p8MG2EXxAdv4pLkWKubADaTpw7SJtCvoMYtO-RNR8vZk1kGQDylVKPy9qCEXTUj9iFMFfME-o3NzMmXFTXTokPZ58TdOnWDLIjbJJoIig93WVe6A&__tn__=-R,????????? ?????? ? ???????? ?????????? ?????,agree
https://www.facebook.com/DailyProthomAlo/posts/3023282217704844?__xts__%5B0%5D=68.ARAdwZ9UoR_TTcW21whGmgF8PxSq2z7FzFtZKi9M89b5LDtJSNWEmJ-69a8tvN9lSnHHqJySnuLxIBTTkO2Zm4HOO6lNvUa8LDR3pRclm4O_m9OnwRqU68ZoROg_QfQlu18Ry88n94ND6lONO8dbyIx4xMiKud-R5vABCjRcZippGaGw0A5OYe20BIBCQNgUKwWxKZLY7ik46kIOWJEHhX6Pclf2-nmtZH4XTlHU7NmS0gMfg4hQ09mz4xirdJJx-qu4UhGZfowl7WVP-5xg-6S7Ys24eAZOXi1-kGNOsEirFbUGtR73h_aEswqTAse2TO03RSq9QzmhGP54YN9jdnSD9Q&__tn__=-R,"
??????? ‘????????’ ??????????????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023252467707819?__xts__%5B0%5D=68.ARAkBvzcAEwoQlEFlIrdB_GNB-owj-UBBKbAiR_Fpl77Ym7XZNjwCfsik6dvAh_dJ8pGNiC_R2g6lqlx3zKXC4zT15qD2guzHatHiI-rDlCI6DNpHhbWkxR5QCLGoZ3z8IxfTNgQm4npqEi80kSNc8cNbLXLiLqmDJwjlcCdPXkXooHmhP3u2PyBo-xoGXoHsxzdUr-nlvfMif4UZ_Lbi-HupVA4mrtxT9MRGfyYmz4mYb1Vop41F0s96zNv4nbjWHCSw9tLyRw0rWOhZ5c11FyjDLK5z5IInS5UbhH-fyaHz5wqTwK_KQ3SRC_EjlQH6-61wLivzS7tdOQuJlSXRDimVw&__tn__=-R,"
?????????? ????? ????? ????? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023251181041281?__xts__%5B0%5D=68.ARDIbpuPCizIof9CJd9ZOBs79LBQw8z5L0bA1Js0qLWuxKcd3mZxVDtuU3zlQl59wFkyA6p77f9hCR_Ubct9VJLiA9BjHxUXVc2yUj_HAVi_IcMMzc_5y0TVXrWgFIydLnJKyZpXzUT_jGr_Q_AK1oqFD2Zp80YWQ_zUHaTn0P8tnPbEy5_6M4htDaeHGBIOcVZjxgEYDGAMERxYOT0mviUO5Y_Q72JW-DEWlzoVrpx7i-wUI1skH6ERoKCjmPF3m1mRV4HBpGFN5awEJLY3WF2KQaiQoAbizBzq4ytaYtrrVyRpj51M1zNvVpU6d-ryXwEyX7UZMvN7EbIrMBwNAUsncA&__tn__=-R,"
?????? ????? ????? ???? ??? ?? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023215744378158?__xts__%5B0%5D=68.ARBeupbxA24vARco01eRJo5tKoucHi9b2okuWzcbhEnE9Ry-2Gq6xwrSdrS3EwcOP7m5OERmgnMgxfXOkswB4YvP9YTfjKJIh-VFveG3pHy62laVWhR5f6n1V38PsAoJFW13IwyH2dpHC_-AFzZNek73-_6MOCgkxwLavL3g5gS4Rk5gTE2tHeLxugztZm2Jk3MsKeyc9_ZbYI7Kr_9AAsnpaazGfoW9pKnsZ_YOG-8w0avfw9qFtb_ETyCvguh_1fdURMXiQBRwGUMIJl0fH6ARJxP6M80oZnvCu3HVEGGAO4_Y3ShMCKtKOyrpXi_mRMebJbXnnU9cw_C0fSIL8M9PfA&__tn__=-R,???????? ???? ??? ???? ???? ????,agree
https://www.facebook.com/DailyProthomAlo/posts/3023202241046175?__xts__%5B0%5D=68.ARD0Q54XSb9IJ8L9ly42avqCMquTAuYIoAGn7vIUoBdPuwCUQ_gzLk9tdHSZOhKhSwoiTvZqPMRTeQlniTT5wpf1cwn_vv-fqQ9LuHjl3TbSuJFPukBHQyUi4DrCa9x6yk2uJnlqM75uzBOiejiMJM6b6rHEElFIFoJ_Px_1ppjM3u7v_1XzTTJ0Zvt9v55vdLjX259iqlnRf8sECJhK1-Y-coiK8xk4vEonLwjgpLD8Rfu0XOGD5xhIGywwmyJHcqnp3P8OMl4kiL-zCKmYlS0Sq2-2ngIWlXVrDf9SKW52gVHiuLfvnPxvCGxL4RlGlqRge5bTchzjb0_Y_Ib6GAPVhw&__tn__=-R,"
?? ????? ???? ??? ????",Discusses
https://www.facebook.com/DailyProthomAlo/posts/3023174451048954?__xts__%5B0%5D=68.ARDPZT_eZzZve3aBQfZKngp6gIboTzLJytpFCV_i_PCrUySTr5_40cB2bA8UeL1elGom0f7D3s44PA__FmNJZ3seaZ0i_59DldWDQjQ0iH-riTmruhG97c4ksZvlcezQA75s2VfOAgY3Ig0ZQ-gzSrGn1KafUr8sfu93BY8V933Fsg40zv56IbJ92rISVU2hVNVesFDO6xyZV1esVWu2lMk1T63om4d2Nhn1QQR2xVBPqto9WhrHrJxciSKJhsUQ2ZFuAD3zzdmVtovju6b0wOKsFMQTMI_1e7Xzs378dBdw8tflJ9GMMgzHHyYPYcBTjWTTPLhwpVeTmTTKC-LcjG5gAA&__tn__=-R,"
?? ??? ????? ???",Discusses
https://www.facebook.com/DailyProthomAlo/posts/3023178104381922?__xts__%5B0%5D=68.ARBcjrCOH2almmcJlI8ofd5-C_vm3Y5URvWw78oNH82It2bZgDa57E-yO8lMAsTENet_UlgiiyAValAWPQk5JqXJB1AQ8qd-lhDxwsa1uXT4kcDzTW9IeBC1LP3SyVRbG1wxN9GdyHS3wNCV7pUGwzyo8TH-fnaJf7n5Ykx1KawIZ6l3O1QTH2yxmDMFbBUrYv7P_UW2UjW6Kd0g8rhZI2tN4eMh6Q1piVCMjhb4XHq4RVSVXGGWj80zwRbluiQy3l2R80TgOpcmzTI4irqc3V0Edwnk78_qdg_xIhCRanIgwCsMaUNAnpCSvhiStJu6L52GmAGGVFS8EnfFVCloxiCrjg&__tn__=-R,"
?????? ???? ? ????? ????????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023163894383343?__xts__%5B0%5D=68.ARAL4h8Eq4LuDUuSAlID5FNDk3pWX-LEUr3Lbd87m_aP45BkPo4LwtZ2YYsXqkoyYtLggmz9_aDC0aMV9KLETFGQ89oGGouwqnnJyi4VtlvplwYUkwa9zhmdheVzJJ4K-WN7l_EPskpqCRjAMajk4gqhT5_Z6uvyGtzyLT18SyqHGu7EJ7MBno8uJ8t5k0y9u6DXURTulKK018D-XoQHehL8JznvNp30-W1-gKOiRTPSZFD_ahdo4vLjHPIXieTQ-WOYDRyg5kqVZnUK9YmE1tplY-6wo8zgHDCYG9yA-67Gbaj5zxEXWZkWzp2Ef2s0uRb_SrOQa5yLdglGRtPfezVYlA&__tn__=-R,"
???? ?????? ??????????? ??? ??? ????? ?? ?????????? ???",agree
https://www.facebook.com/DailyProthomAlo/posts/3023119131054486?__xts__%5B0%5D=68.ARDf5kvOc_1jDcKPPg1djeHaDMu3Ye6CMVPCmBhiU01Px_yYsnGFynQ9Nshl3r70fNHPEpPuU-e69tDe8RRv0Hlj0cLgkKSTRIW9wkcCnU6S5Zjy1IsxU3U37OshRbGS0KUNXpaBowUHFlM6Ub_O0q_gz_GS-e7I5Wii240qh3lpNwAYFbKrVAA7mEC9SCKbEYVtxkLXfXoUD4237Q6fsc-g9VtJlCtgugq79OLOofkW3i4tvPvCiDJVn_-RwpFK7l9y0ruYTAKLod63tRID7XBA0mtJo8AXPAl31gL12GWEBpLVzqOLJeqzFMLf2wvFRZj9Ew_9CdXjRfd7IZBZG65wSw&__tn__=-R,"
????? ???? ???????? ???? ????? ????? ?????",agree
https://www.facebook.com/DailyProthomAlo/posts/3023096604390072?__xts__%5B0%5D=68.ARBt0X8WzPmBN6QfhSG5SoqDIlDMyTqoNG4Jyyf9iSBwx70wtDpUgu7SJIE0hNKQlDXgKBl39FerZvwN5KFl0BqpFhdadcZ20deRsfZGAL7dP8CaDcvzpSBynYBXwn4G8a6GqDk6QWlLf3OczojYvpZcCdf0J6h6z1BGqe9TifcMhq8z3uRBS9PG7eIPrSdc6Y9rqPxOEj0yFqQzDmTuUIy01APcvhD4vwtFVTuY3-PK04rm7uXEhDeLUeeAFIqnX6ZcF83YjgniflHS-aVsr_nD08Rr-PM2hQ4RJxe80si0wQEk5EtILfk-mLVK7ZqPBnS9vZGn0gBTU-uSSCJH5ppcUg&__tn__=-R,"
??????????? ????? ?????? ??????? ??????",agree
